Men I Trust	Norton Commander (All We Need)	CA
Glenn Jones	Of Its Own Kind	US
Jenny Hval	Ordinary (feat. Vivian Wang and Félicia Atkinson)	NO
Stan Forebee	Perfect Your Own	AU
Jonny Nash	Photo With Grey Sky, White Clouds	NL
Hop Along	Powerful Man	US
The Blaze	Queens	FR
Duke Dumont	Red Light Green Light	GB
Philanthrope	Satoshi	NL
Cat Power	Sea of Love	US
Len	Steal My Sunshine - Single Version	CA
Phosphorescent	Sugaree	US
Joji	TEST DRIVE	US
Japanese Breakfast	The Body Is a Blade	US
Ghostly Kisses	Touch	CA
Jon Bryant	Ya Ya Ya Ya	CA
Miguel	waves - Tame Impala Remix	US
Aqours	君のこころは輝いてるかい?	JP
Loscil	Anthropocene	CA
Nils Frahm	The Whole Universe Wants To Be Touched	DE
Ratatat	Bob Gandhi	US
Skunk Anansie	Charlie Big Potato - Live	GB
Underoath	Desperate Times, Desperate Measures	US
Miss May I	Forgive And Forget	US
Underoath	Ihateit	US
Cellar Darling	Insomnia	CH
Blood Red Shoes	Keeping It Close	GB
Die Ärzte	Kopfüber in die Hölle	DE
Monuments	Leviathan	GB
Tremonti	Make It Hurt	US
Alter Bridge	One By One	US
Long Distance Calling	Out There	DE
Periphery	Prayer Position	US
Apocalyptica	Shadowmaker	FI
Long Distance Calling	Tell the End	DE
If These Trees Could Talk	The Gift of Two Rivers	US
Gui Boratto	The Walker	BR
Ruby the Hatchet	Tomorrow Never Comes	US
Slomatics	Troglorite	IE
Graveyard	Uncomfortably Numb	SE
Die Toten Hosen	Venceremos - Wir werden siegen	DE
Bruce Springsteen	Adam Raised a Cain	US
Out Of Grace	Anglia	BE
DJ Shadow	Beauty, Power, Motion, Life, Work, Chaos, Law	US
Evil Invaders	Fast, Loud 'n' Rude	BE
Angelo De Augustine	Haze	US
Mogwai	I Know You Are But What Am I?	GB
Great Lake Swimmers	In A Certain Light	CA
Nine Inch Nails	Letting You	US
Julie Byrne	Natural Blue	US
Nick Drake	Northern Sky	GB
Alexi Murdoch	Orange Sky	GB
David Bowie	Space Oddity (2015 Remastered Version)	GB
The National	Squalor Victoria (Live In Brussels)	US
Coldplay	Trouble In Town	GB
Anna Kendrick	True Colors	US
Conor Oberst	Valle Místico (Ruben's Song)	US
Conor Oberst	You All Loved Him Once	US
Gamma Ray	All of the Damned	DE
Running Wild	Branded and Exiled	DE
Daniel Deluxe	Breakout	DK
ZZ Top	Give It Up	US
MASTER BOOT RECORD	IRQ 4 MOUSE	IT
MASTER BOOT RECORD	IRQ 5 SOUND BLASTER	IT
Scandroid	Into the Darkness	US
Megadeth	Killing Is My Business... and Business Is Good	US
Mercyful Fate	Melissa	DK
Abbath	Ocean of Wounds	NO
Midnight Danger	Red Horizon	SE
Robert Parker	Running Wild	US
Scandroid	Salvation Code	US
Gamma Ray	Somewhere Out In Space	DE
Iced Earth	The Last Laugh	US
Manowar	The Lord of Steel	US
Bal-Sagoth	The Sixth Adulation of His Chthonic Majesty	GB
Sung	Thunder Love	FR
Running Wild	Timeriders	DE
Genesis	Turn It On Again	GB
Running Wild	Uaschitschun	DE
Dream Theater	Viper King	US
Kreator	World Anarchy	DE
Christian Löffler	A Forest	DE
Milky Chance	Alive	DE
Olli Schulz	Als Musik noch richtig groß war	DE
Roger Waters	Amused to Death	GB
Freedom Fry	Awake	US
Bon Iver	Beach Baby	US
Michael Kiwanuka	Cold Little Heart	GB
Volcano Choir	Dancepack	US
Dirty Projectors	Death Spiral	US
Rainbow Kitten Surprise	Devil Like Me - Audiotree Live Version	US
WhoMadeWho	Funeral Show	DK
Golden Retriever	Hawaiian Tropic	US
Ruby Cube	Heartbeat	FR
Rainbow Kitten Surprise	Hey Pretty Momma	US
Témé Tan	Hospital	BE
Alex Stolze	Into The Desert	DE
The War on Drugs	Knocked Down	US
Michael Nau	Light That Ever	US
Oh Wonder	Lose it	GB
Kettcar	Natürlich für alle	DE
Brothers Of Santa Claus	No One Ever Noticed	DE
Roger Waters	Perfect Sense, Pt. I	GB
Sylvan Esso	Play It Right	US
Matthew And The Atlas	Pyres	GB
Satori	Sherazade And Her Never Ending Stories	GB
Lisa Hannigan	Swan	IE
Of Monsters and Men	Thousand Eyes	IS
Lusine	Ticking Hands	US
The Civil Wars	Tracks in the Snow	US
Boy	Waitress	DE
The Dodos	Walking	US
Lemon Jelly	The Staunton Lick	GB
John Bramwell	A Field Full Of Secrets	GB
Blind Guardian	Battle of Sudden Flame	DE
Dominique Fils-Aimé	Birds	CA
Toro y Moi	Don't Try	US
Maserati	End of Man	US
Strand of Oaks	Forever Chords	US
Ry x	Hounds	AU
London Grammar	Leave the War With Me	GB
Lunatic Soul	Near Life Experience	PL
Andreya Triana	Paperwalls	GB
God Is An Astronaut	Shining Through	IE
Fleetwood Mac	Silver Springs	GB
Lunatic Soul	Sorrow	PL
Justin Timberlake	Supplies	US
City and Colour	The Lonely Life	CA
The Pineapple Thief	Tightly Wound	GB
Whiskey Myers	Trailer We Call Home	US
The Acid	Veda	GB
Justin Timberlake	Wave	US
Japanese Breakfast	12 Steps	US
Enrique Iglesias	Bailando - English Version	ES
Tiësto	Chemicals (feat. Thomas Troelsen)	NL
This Will Destroy You	Clubs	US
The Japanese House	Cool Blue	GB
No Doubt	Ex-Girlfriend	US
Yuna	Forevermore	MY
Thirty Seconds to Mars	From Yesterday	US
My Chemical Romance	Helena (So Long & Goodnight)	US
Chet Baker	I Fall In Love Too Easily - Vocal Version	US
Fur	If You Know That I'm Lonely	US
Marshmello	Imagine	US
Kidkanevil	Inakunaru	GB
Matt and Kim	Let’s Go	US
Danny Ocean	Me Rehúso	US
Mayday Parade	Never Sure	US
Crumb	Part III	US
Nelly	Ride Wit Me	US
Galantis	Runaway (U & I)	SE
The Prototypes	Species	GB
Matchbook Romance	Stay Tonight	US
Marshmello	Tell Me	US
Dash Berlin	Waiting - Original Mix	NL
Feeder	Yesterday Went Too Soon	GB
Avicii	You Make Me	SE
Keshi	i swear i'll never leave again	US
Malcolm Middleton	A Brighter Beat	GB
Alexandre Desplat	Alone With Numbers	FR
Johnny Flynn	Cold Bread	GB
Andrew Bird	Effigy	US
Jóhann Jóhannsson	Epilogue	IS
Peter Broderick	Eyes Closed And Traveling	US
Andrew Bird	Manifest (feat. Erika Wennerstrom)	US
The Concretes	You Can't Hurry Love	SE
The Cinematic Orchestra	Child Song	GB
Die Fantastischen Vier	Danke	DE
And So I Watch You From Afar	Heirs	GB
Atoms for Peace	Judge Jury and Executioner	US
Lars Danielsson	Libera Me	SE
The Notwist	One With the Freaks	DE
Boards of Canada	Sick Times	GB
Télépopmusik	Trishika	FR
BABYMETAL	いいね!	JP
Grizzly Bear	Cheerleader	US
Grizzly Bear	Deep Blue Sea - Daniel Rossen Home Recording	US
Sharon Van Etten	I Know	US
Sharon Van Etten	Malibu	US
Lisa Hannigan	Sea Song	IE
Marika Hackman	So Long	GB
Angel Olsen	Spring	US
Lisa Hannigan	Teeth	IE
Anna Calvi	The Bridge	GB
Patrick Wolf	The Libertine	GB
My Brightest Diamond	White Noise	US
The Agony Scene	Adversary	US
Belzebong	Bong Thrower	PL
The Berzerker	Disregard	AU
P.O.D.	Dreaming	US
Human Waste Project	Exit Wound	US
Lazarus A.D.	Lust	US
Dismember	Reborn In Blasphemy	SE
Dismember	Skinfather	SE
The Agony Scene	Suffer	US
My Ticket Home	Thrush	US
The Sorrow	darkest red	AT
Christina Vantzou	11: 11	US
Ólafur Arnalds	3055	IS
Labradford	Banco	US
Mount Eerie	Belief pt. 2	US
Chihei Hatakeyama	Buddha Statue Without Roof	JP
BRENNAN SAVAGE	Bulletproof	US
Kyle Bobby Dunn	Canticle of Votier's Flats	CA
Kyle Bobby Dunn	Canyon Meadows	CA
Phoebe Bridgers	Christmas Song	US
Neil Halstead	Digging Shelters	GB
Mono	Dream Odyssey	JP
Julien Baker	Even	US
Sun Kil Moon	Exit Does Not Exist	US
Feverkin	Here & There	US
The Sundays	I Kicked a Boy	GB
Eluvium	Impromptu (For the Procession)	US
Basement	Just a Life	GB
Waxahatchee	La Loose	US
Sun Kil Moon	Linda Blair	US
Julie Byrne	Melting Grid	US
Airiel	Molten Young Lovers	US
Eluvium	New Animals From the Air	US
Mark Kozelek	Nice People All Around	US
Hammock	Oh John (Reinterpretation)	US
William Fitzsimmons	People Change Their Minds	US
Yung Lean	Red Bottom Sky	SE
Airiel	Song Of You	US
Algernon Cadwallader	Spit Fountain	US
Red House Painters	Sundays and Holidays	US
Rolo Tomassi	The Embers	GB
Sun Kil Moon	The Winery	US
Stumbleine	Try To Remember Me	GB
Hammock	Union	US
Hammock	We Will Rise Again (Reinterpretation)	US
Mono	Winter Light	JP
Airiel	You Against The Rest of Us	US
starry cat	i think you're really beautiful	US
Sun Kil Moon	track number 8	US
VAGUE003	why are you making this harder than it has to be	US
Markus Krunegård	Jag är en vampyr	SE
Cheek	Kuka muu muka	FI
J Balvin	Machika	CO
Sean Paul	She Doesn't Mind	JM
Built to Spill	Liar	US
Dan Auerbach	Livin' in Sin	US
Max Herre	Dunkles Kapitel	DE
Nick Drake	From the Morning	GB
36	Inside	GB
trettmann	Margarete	DE
Harold Budd	Not Yet Remembered - 2004 Digital Remaster	US
The Roots	Right On	US
Max Richter	Shimmering Clouds	GB
Boy	Skin - Acoustic Version	DE
The Organ	There Is Nothing I Can Do	CA
Laurie Spiegel	A Folk Study	US
Motion City Soundtrack	Anything At All	US
Charly Bliss	Black Hole	US
Devil Master	Blood On My Shroud	US
Jeff Rosenstock	Bonus Oceans	US
Surfbort	Burn	US
Nana Grizol	Circles 'Round the Moon	US
They Might Be Giants	Drink!	US
The Coathangers	F the NRA	US
Jerry Paper	Grey Area	US
Archspire	Kairos Chamber	CA
Streetlight Manifesto	Linoleum	US
Stereolab	Miss Modular	GB
The Jesus Lizard	Monkey Trick	US
3nd	Monsoon	JP
They Might Be Giants	Mr. Me	US
together PANGEA	Non Stop Paranoia	US
Sincere Engineer	Overbite	US
Laurie Spiegel	Pentachrome	US
Daniele Luppi	Pretty Prizes	IT
adult mom	Same	US
Bad Religion	Sinister Rouge	US
The Lemonheads	TAQN	US
The Body	Ten Times A Day Everyday A Stranger (Remixed by Container)	IT
Why?	The Hollows	CA
Minutemen	Toadies	US
Cass McCombs	Tying Up Loose Ends	US
Antarctigo Vespucci	Voicemail	US
Vulfpeck	Vulf Pack	US
You Tell me	Water Cooler	GB
Emperor	Decrystallizing Reason	NO
Thundercat	Tokyo	US
The Smith Street Band	25	AU
Immolation	Above All	US
Kississippi	Adrift	US
Sentenced	Beyond The Wall Of Sleep	FI
Pixies	Bird of Prey	US
Vio-Lence	Bodies on Bodies	US
Augury	Carrion Tide	CA
Earth	Cats on the Briar	JP
Gorod	Chandra and the Maiden	FR
Ritual Necromancy	Command the Sigil	US
Between the Buried and Me	Condemned to the Gallows	US
The Mountain Goats	Dilaudid	US
Shadow Of Intent	Dirge of the Void	US
Joyce Manor	Famous Friend	US
Garfunkel and Oates	Google	US
Beaten to Death	Grind Korn	NO
Tiny Moving Parts	Hallmark	US
Deicide	In Hell I Burn	US
Mithras	Inside the Godmind	GB
Circle Takes the Square	Intro	US
Skinless	Line of Dissent	US
Torche	Little Champion	US
Immolation	Lost Passion	US
Liza Minnelli	Maybe This Time - Cabaret/Soundtrack Version	US
Haunt	My Mirage	US
Ilsa	Nasty, Brutish	US
Dreadnought	Pestilent	US
Dying Fetus	Praise the Lord (Opium of the Masses)	US
Beach Slang	Punks in a Disco Bar	US
Ben Folds Five	Smoke	US
Harakiri for the Sky	Stillborn	AT
Touché Amoré	The Great Repetition - Live	US
Panopticon	The Moss Beneath The Snow	US
Jungle Rot	The Unstoppable	US
Ceremony of Silence	Trance of Void	SK
The Police	Truth Hits Everybody - Remastered 2003	GB
Super Unison	Virus	US
Joyce Manor	Wildflowers	US
M!R!M	Liebe Machen	IT
Guts	Mucagiami	FR
Grandbrothers	Sonic Riots	DE
Sqürl	Streets of Detroit	US
Clutchy Hopkins	3:06	US
Mal Waldron	All alone	US
Carl Craig	At Les - Versus Beatless Versions	US
Susumu Yokota	Blue Sky and Yellow Sunflower	JP
Baloji	Ciel d'encre	BE
잠비나이	Connection	KR
Hauschka	I Can't Express My Deep Love	DE
Erland Cooper	Mirk	GB
Stanley Cowell Trio	Miss Viki	US
Four Tet	Ribbons	GB
Girlpool	Stale Device	US
Sudan Archives	Water	US
El Ten Eleven	You Are Enough	US
The Eternal	A Cold Day To Face My Failure	AU
We Made God	Backdoor	IS
Moonspell	Desastre	PT
Electric Wizard	I Am Nothing	GB
Asphodelus	Lamentation of the Lost Soul	FI
Bloodred Hourglass	My Route	FI
Solefald	Nutrisco Et Extinguo	NO
October Tide	Our Famine	SE
Witherscape	Out In The Cold	SE
Crematory	Ravens Calling	DE
Meadows End	Remnants	SE
Left Hand Solution	Return the Sun	SE
Ektomorf	The Prophet of Doom	HU
Eluveitie	The Raven Hill	CH
Crematory	Where Are You Now	DE
Vulfpeck	1612	US
Stereolab	Brakhage	GB
CocoRosie	By Your Side	US
Kevin Morby	My Name	US
Mild High Club	Tesselation	US
Kurt Vile	Too Hard	US
John Fahey	Wine and Roses	US
Milo	take advantage of the naysayer	US
Arve Henriksen	Holography	NO
Steve Reich	Section VII	US
Hard Attack	Bonehead	NL
Amon Tobin	Breaking Protocol	BR
Amon Tobin	Chronic Tronic	BR
The Cinematic Orchestra	Crimson Skies	GB
Nujabes	Eclipse (feat. Substantial)	JP
Dying Fetus	For Us or Against Us	US
Amon Tobin	Kokubo Sosho Stealth (Daedelus remix)	BR
Nujabes	Luv (Sic.) Pt. 3 (feat. Shing02)	JP
Access to Arasaka	Montcalm	US
Sadist	Obsession-Compulsion	IT
The Fall of Troy	Problem!?	US
Arcturus	Radical Cut	NO
Amon Tobin	Red Moon	BR
Alterbeast	Serpentspire	US
Shlohmo	Socks	US
A Life Once Lost	The Change Came Suddenly	US
Fleshkiller	Wisdom	NO
Hecq	rec1	DE
Benjamin Blümchen	Benjamin Blümchen Lied	DE
Beatsteaks	Cut Off The Top	DE
Montmartre	Earth	FR
Alle Farben	Fading	DE
Ramin Djawadi	Heart-Shaped Box (From Westworld: Season 2)	DE
Grand Soleil	Indian Poem	FR
The Drums	Let's Go Surfing	US
DJ Pone	M.F.C	FR
Dovetail	Next Time	US
Thylacine	Piany Pianino	FR
Jake Chudnow	Shona	GB
2raumwohnung	Somebody Lonely and Me - Chi Thanh Remix	DE
Zonderling	Sonderling - Radio Edit	NL
Andhim	Stay Close to Me	DE
Crussen	Theme for Namgar - Crussen Edit	NO
Eluveitie	(Do)Minion	CH
Stone Sour	1st Person	US
Tankard	666 Packs	DE
Dream Theater	A Tempting Offer	US
Derdian	Absolute Power	IT
Necrophagist	Advanced Corpse Tumor	DE
George Kollias	Aeons of Burning Galaxies	GR
Manowar	All Men Play On Ten	US
Demonical	An Endless Celebration	SE
Within Temptation	Another Day	NL
Graveworm	Apparition Of Sorrow	IT
Dimmu Borgir	Arcane Lifeforce Mysteria	NO
Moonspell	As We Eternally Sleep On It	PT
Nightwish	Astral Romance	FI
3 Inches of Blood	Axes Of Evil	CA
Origin	Banishing Illusion	US
Extol	Behold the Sun	NO
Revocation	Beloved Horrifier	US
Sacramentum	Beyond All Horizons	SE
Threat Signal	Beyond Recognition	CA
Elvenking	Black Roses For The Wicked One	IT
Behemoth	Blackvisions of the Almighty	PL
Six Feet Under	Blind And Gagged	US
Myrkskog	Blood Ejaculation	NO
Miseration	Blueprinted Aeon Collapse	SE
Varg	Blutdienst	DE
Whitechapel	Breeding Violence	US
King Diamond	Broken Glass	DK
Gamma Ray	Built A World	DE
Shinedown	Burning Bright	US
Destruction	Butchered For Life	DE
Jesper Kyd	Byzantium	DK
Andromeda	Castaway	SE
Helloween	Church Breaks Down	DE
Testament	Cold Embrace	US
Freedom Call	Colours of Freedom	DE
Aeternus	Conjuring of the Gentiles	NO
Inferi	Cursed Unholy	US
Dimmu Borgir	Da den kristne satte livet til	NO
At the Gates	Daggers of Black Haze (Feat. Rob Miller)	SE
SuidAkrA	Damnatio Memoriae	DE
Decapitated	Dance Macabre	PL
Within the Ruins	Dark Monarch	US
Dawn of Destiny	Days Of Crying	DE
Visions of Atlantis	Dead Reckoning	AT
Nightwish	Dead to the World	FI
King of Asgard	Death And A New Sun	SE
Malevolent Creation	Decadence Within	US
The Crown	Deliverance	SE
Agrypnie	Der tote Trakt	DE
Inferi	Destroyer	US
Jesper Kyd	Die By the Blade	DK
Threat Signal	Disposition	CA
Bleeding Through	Distortion, Devotion	US
Holy Moses	Don't Mess Around With The Bitch	DE
Abigor	Dornen	AT
Morbid Angel	Dreaming	US
Einherjer	Dreamstorm	NO
Sigh	Ecstatic Transformation	JP
Sigh	Ending Theme: Continuum	JP
Dyscarnate	Enduring the Massacre	GB
Warrel Dane	Ethereal Blessing	US
Suicidal Angels	Evil Attack	GR
SuidAkrA	Evoke The Demon	DE
Helloween	Falling Higher	DE
Rotting Christ	Feast of the Grand Whore (live)	GR
DevilDriver	Feeling Ungodly	US
Rotting Christ	Fethroesforia	GR
Shaman	Finally Home	BR
DeadLock	Fire At Will	DE
Primal Fear	Fire On The Horizon	DE
Battlecross	Force Fed Lies	US
Amorphis	Forgotten Sunrise	FI
Dark Tranquillity	Format C: for Cortex	SE
Iced Earth	Framing Armageddon	US
Alghazanth	Future Made Flesh	FI
Paul Wardingham	Futureshock	AU
Overkill	Genocya	US
Gamma Ray	Gods of Deliverance	DE
Dreamtale	Green Fields	FI
Motionless in White	Hatefuck	US
Morbid Angel	He Who Sleeps	US
Cradle of Filth	Heaven Torn Asunder	GB
Equilibrium	Heimwärts	DE
Sodom	Hellfire	DE
Judas Priest	Hot for Love	GB
Wednesday 13	House by the Cemetery	US
Abysmal Dawn	Human Obsolescence	US
Sodom	Hunting Season	DE
Kataklysm	I Remember	CA
Killswitch Engage	I Would Do Anything	US
Unleashed	I have sworn Allegiance	SE
BABYMETAL	Iine!	JP
Hatchet	Illusions of Hope	US
Epica	Immortal Melancholy	NL
Graveworm	In Vengeance of Our Wrath	IT
Behemoth	Inauguration Of Scorpio Dome	PL
Trivium	Inception, the Bleeding Skies	US
Silent Force	Infatuator	DE
Aeon	Inheritance	SE
Skyfire	Intro	SE
Whispered	Intro - Hajimari	FI
Secrets of the Moon	Inverted Kaos Principles	DE
Cathedral	Jaded Entity	GB
In Flames	Jester Script Transfigured	SE
Moonsorrow	Jo pimeys saa	FI
Dying Fetus	Killing on Adrenaline	US
Avatar	King's Harvest	SE
Luca Turilli	Knight of Immortal Fire	IT
All Shall Perish	Laid To Rest	US
Rush	Lakeside Park	CA
Blind Guardian	Lammoth	DE
Gamma Ray	Leaving hell	DE
Winds of Plague	Left For Dead	US
Architects	Left With A Last Minute	GB
Illdisposed	Let Go	DK
Marduk	Life's Emblem	SE
Evanescence	Like You	US
Entombed	Living Dead	SE
Evanescence	Lose Control	US
Monstrosity	Maelstrom	US
Stratovarius	Maniac Dance	FI
Deicide	Mephistopheles	US
Secrets of the Moon	Miasma	DE
Deicide	Misery of One	US
Neuraxis	Monitoring the Mind	CA
Periphery	Motormouth	US
Silent Civilian	Murder One	US
Atreyu	My Sanity On The Funeral Pyre	US
Rush	Mystic Rhythms	CA
Dark Moor	NOVEMBER 3023	ES
Deicide	Not As Long As We Both Shall Live	US
Miss May I	Not Our Tomorrow	US
Theory of a Deadman	Nothing Could Come Between Us	CA
Yngwie Malmsteen	Now Is The Time	SE
Vital Remains	Of Pure Unholiness	US
Epica	Omen (The Ghoulish Malady)	NL
Marduk	On Darkened Wings	SE
Elvenking	On The Morning Dew	IT
Cradle of Filth	One Final Graven Kiss	GB
Aborted	Ophiolatry On a Hemocite Platter	BE
All That Remains	Overcome	US
Act of Defiance	Overexposure	US
Annihilator	Payback	CA
Bullet for My Valentine	Piece Of Me	GB
Primal Fear	Play To Kill	DE
Sacramentum	Portal Of Blood	SE
Overkill	Powersurge	US
Conception	Quite Alright	NO
Attila	Rageaholics	US
Drowning Pool	Reborn	US
After the Burial	Redeeming The Wretched	US
Monstrosity	Remnants of divination	US
Legion of the Damned	Repossessed	NL
Municipal Waste	Repossession	US
Insomnium	Resonance	FI
Running Wild	Return Of The Gods	DE
Atreyu	Revival	US
Impending Doom	Run For Your Life (She Calls)	US
Disturbed	Sacred Lie	US
Dream Theater	Scene Six: Home	US
Warbringer	Scorched Earth	US
HammerFall	Second To None	SE
Angra	Secret Garden	BR
Cathedral	Serpent Eve	GB
Star One	Set Your Controls	NL
Testament	Shades of War	US
Týr	Shadow Of The Swastika	FO
Blessed By A Broken Heart	Shut Up and Rock	CA
Disarmonia Mundi	Slaves To The Illusion Of Life	IT
Ensiferum	Smoking Ruins	FI
Beyond Creation	Social Disability	CA
Neil Davidge	Solace	GB
Atreyu	Someone's Standing On My Chest	US
Black Majesty	Something's Going On	AU
Månegarm	Sons of War	SE
Carach Angren	Spectral Infantry Battalions	NL
Stratovarius	Stratofortress	FI
Darkthrone	Summer of the Diabolical Holocaust	NO
Sigh	Taste Defeat	JP
Ill Niño	Te Amo...I Hate You	US
Jinjer	Teacher, Teacher!	UA
Jesper Kyd	The Animus 2.0	DK
Tenacious D	The Ballad of Hollywood Jack and the Rage Kage	US
Tankard	The Beauty And The Beast	DE
Black Messiah	The Bestial Hunt Of The Fenrizwolf	DE
Borknagar	The Black Token	NO
Einherjer	The Blood Song	NO
Absu	The Cognate House Of Courtly Witches Lies West Of County Meath	US
Howard Shore	The Defiler	CA
Howard Shore	The Dwarf Lords	CA
Sonic Syndicate	The Flame That Changed The World	SE
Blotted Science	The Insomniac	US
Týr	The Lay Of Thrym	FO
Linkin Park	The Little Things Give You Away	US
Redemption	The Origins Of Ruin	US
Morbid Angel	The Pillars Crumbling	US
Amaranthe	The Score	SE
Masterplan	The Sun Is In Your Hands	DE
Neuraxis	The Thin Line Between	CA
As I Lay Dying	The Voices That Betray Me	US
Ablaze in Hatred	The Wandering Path	FI
Coheed and Cambria	The Willing Well IV: The Final Cut	US
Rise Against	This Is Letting Go	US
Anubis Gate	This White Storm Through My Mind	DK
Dragonland	Through Elven Woods and Dwarven Mines	SE
George Kollias	Through Empty Eyes Of Light	GR
Darzamat	Time of Obscure Emotions	PL
Cradle of Filth	To Eve the Art of Witchcraft	GB
Alghazanth	To Flames the Flesh	FI
Avenged Sevenfold	Tonight the World Dies	US
Falkenbach	Towards the Hall of Bronzen Shields	DE
Ensiferum	Twilight Tavern	FI
Insomnium	Twilight Trails	FI
Linkin Park	Until It's Gone	US
Trevor Morris	Val Royeaux	CA
Mystic Prophecy	Victim of Fate	DE
Satyricon	Walker Upon the Wind	NO
Six Feet Under	War is Coming	US
Kamelot	Warbird	US
Van Canto	Water Fire Heaven Earth	DE
Manticora	When Forever Ends	DK
Mithotyn	Where My Spirit Forever Shall Be	SE
Nightwish	Wishmaster (Live)	FI
Grave Digger	Witch Hunter	DE
Tankard	Witchhunt 2.0	DE
Breaking Benjamin	You Fight Me	US
Beach House	10 Mile Stereo	US
Broken Social Scene	1972	CA
The Cure	A Night Like This	GB
Van Morrison	Astral Weeks	IE
Leon Bridges	Ball of Confusion	US
The Beat	Can't Get Used to Losing You	GB
Morphine	Candy	US
Smog	Cold Blooded Old Times	US
Operators	Control	CA
DIIV	Dopamine	US
Lithics	Excuse Generator	US
Black Pumas	Fire	US
Buffalo Springfield	I Am A Child	US
Ray Charles	I Don't Need No Doctor	US
Massage	I'm Trying	SI
Shuggie Otis	Inspiration Information	US
Peel Dream Magazine	Interiors	US
Wolf Parade	Little Golden Age	CA
XTC	Love On A Farmboy's Wages	GB
The Coathangers	Make It Right	US
New Order	Murder	GB
Karen O	Nox Lumina	US
Aretha Franklin	Pullin'	US
World Party	Put the Message In the Box	GB
Nina Simone	Real Real	US
Devo	S.I.B. (Swelling Itching Brain)	US
Aretha Franklin	See Saw	US
Sunny Day Real Estate	Seven	US
The Black Keys	She Said, She Said	US
Parquet Courts	Slide Machine	US
Plague Vendor	Snakeskin Boots	US
Wipers	So Young	US
Lala Lala	Spy	US
Anderson .Paak	Sweet Chick (feat. BJ the Chicago Kid)	US
Squeeze	Take Me I'm Yours	GB
Childbirth	Tech Bro	US
The Sonics	The Witch	US
Guided by Voices	Weedking	US
Heart	White Lightning & Wine	US
